date,category,value_gwh
2024-01-11,Wind_Onshore,40.42
2024-01-12,Biomass,7.48
2024-01-12,Coal_Hard_Coal,11.32
2024-01-12,Coal_Lignite,16.45
2024-01-12,Gas,12.64
2024-01-12,Hydro,5.04
2024-01-12,Nuclear,9.15
2024-01-12,Other,2.09
2024-01-12,Solar,20.77
2024-01-12,Wind_Offshore,12.65
2024-01-12,Wind_Onshore,39.98
2024-01-13,Biomass,7.4
2024-01-13,Coal_Hard_Coal,12.15
2024-01-13,Coal_Lignite,15.17
2024-01-13,Gas,13.16
2024-01-13,Hydro,5.38
2024-01-13,Nuclear,10.65
2024-01-13,Other,1.82
2024-01-13,Solar,22.43
2024-01-13,Wind_Offshore,11.74
2024-01-13,Wind_Onshore,38.95
2024-01-14,Biomass,8.22
2024-01-14,Coal_Hard_Coal,10.91
2024-01-14,Coal_Lignite,16.2
2024-01-14,Gas,12.21
2024-01-14,Hydro,5.06
2024-01-14,Nuclear,9.78
2024-01-14,Other,1.95
2024-01-14,Solar,20.55
2024-01-14,Wind_Offshore,11.59
2024-01-14,Wind_Onshore,41
2024-01-15,Biomass,7.71
2024-01-15,Coal_Hard_Coal,10.81
2024-01-15,Coal_Lignite,14.72
2024-01-15,Gas,11.79
2024-01-15,Hydro,5.43
2024-01-15,Nuclear,10
2024-01-15,Other,1.99
2024-01-15,Solar,21.42
2024-01-15,Wind_Offshore,11.45
2024-01-15,Wind_Onshore,39.44
2024-01-16,Biomass,8.48
2024-01-16,Coal_Hard_Coal,13.01
2024-01-16,Coal_Lignite,16.83
2024-01-16,Gas,10.83
2024-01-16,Hydro,5.28
2024-01-16,Nuclear,9.03
2024-01-16,Other,2.14
2024-01-16,Solar,23.9
2024-01-16,Wind_Offshore,12.32
2024-01-16,Wind_Onshore,40.79
2024-01-17,Biomass,7.56
2024-01-17,Coal_Hard_Coal,11.43
2024-01-17,Coal_Lignite,15.21
2024-01-17,Gas,11.45
2024-01-17,Hydro,4.65
2024-01-17,Nuclear,9.84
2024-01-17,Other,2.18
2024-01-17,Solar,22.1
2024-01-17,Wind_Offshore,11.29
2024-01-17,Wind_Onshore,38.38
2024-01-18,Biomass,8.77
2024-01-18,Coal_Hard_Coal,11.98
2024-01-18,Coal_Lignite,16.3
2024-01-18,Gas,11.08
2024-01-18,Hydro,4.71
2024-01-18,Nuclear,10.24
2024-01-18,Other,2.16
2024-01-18,Solar,23.7
2024-01-18,Wind_Offshore,11.13
2024-01-18,Wind_Onshore,38.22
2024-01-19,Biomass,8.23
2024-01-19,Coal_Hard_Coal,11
2024-01-19,Coal_Lignite,14.54
2024-01-19,Gas,12.48
2024-01-19,Hydro,5.41
2024-01-19,Nuclear,9.82
2024-01-19,Other,1.87
2024-01-19,Solar,24.53
2024-01-19,Wind_Offshore,11.23
2024-01-19,Wind_Onshore,35.25
2024-01-20,Biomass,7.5
2024-01-20,Coal_Hard_Coal,11.76
2024-01-20,Coal_Lignite,15.77
2024-01-20,Gas,11.19
2024-01-20,Hydro,4.98
2024-01-20,Nuclear,10.94
2024-01-20,Other,1.86
2024-01-20,Solar,24.64
2024-01-20,Wind_Offshore,13.13
2024-01-20,Wind_Onshore,40.54
2024-01-21,Biomass,8.56
2024-01-21,Coal_Hard_Coal,11.14
2024-01-21,Coal_Lignite,16.87
2024-01-21,Gas,11.67
2024-01-21,Hydro,4.69
2024-01-21,Nuclear,9.79
2024-01-21,Other,2.09
2024-01-21,Solar,23.39
2024-01-21,Wind_Offshore,12.3
2024-01-21,Wind_Onshore,37.5
2024-01-22,Biomass,8.64
2024-01-22,Coal_Hard_Coal,12.19
2024-01-22,Coal_Lignite,14.76
2024-01-22,Gas,11.41
2024-01-22,Hydro,5.22
2024-01-22,Nuclear,10.35
2024-01-22,Other,1.85
2024-01-22,Solar,24.91
2024-01-22,Wind_Offshore,11.49
2024-01-22,Wind_Onshore,41.61
2024-01-23,Biomass,7.83
2024-01-23,Coal_Hard_Coal,11.97
2024-01-23,Coal_Lignite,16
2024-01-23,Gas,11.2
2024-01-23,Hydro,4.92
2024-01-23,Nuclear,9.15
2024-01-23,Other,1.84
2024-01-23,Solar,22.28
2024-01-23,Wind_Offshore,12.92
2024-01-23,Wind_Onshore,37.02
2024-01-24,Biomass,8.49
2024-01-24,Coal_Hard_Coal,13.11
2024-01-24,Coal_Lignite,16.93
2024-01-24,Gas,11.04
2024-01-24,Hydro,5.03
2024-01-24,Nuclear,10.81
2024-01-24,Other,1.95
2024-01-24,Solar,23.53
2024-01-24,Wind_Offshore,12.93
2024-01-24,Wind_Onshore,37.33
2024-01-25,Biomass,7.42
2024-01-25,Coal_Hard_Coal,11.89
2024-01-25,Coal_Lignite,16.97
2024-01-25,Gas,11.9
2024-01-25,Hydro,4.85
2024-01-25,Nuclear,10.31
2024-01-25,Other,1.92
2024-01-25,Solar,22.85
2024-01-25,Wind_Offshore,12.47
2024-01-25,Wind_Onshore,36.96
2024-01-26,Biomass,7.72
2024-01-26,Coal_Hard_Coal,13.12
2024-01-26,Coal_Lignite,16.57
2024-01-26,Gas,12.22
2024-01-26,Hydro,5.22
2024-01-26,Nuclear,9.83
2024-01-26,Other,1.99
2024-01-26,Solar,24.69
2024-01-26,Wind_Offshore,11.83
2024-01-26,Wind_Onshore,41.18
2024-01-27,Biomass,7.49
2024-01-27,Coal_Hard_Coal,11.92
2024-01-27,Coal_Lignite,16.4
2024-01-27,Gas,11.61
2024-01-27,Hydro,5.24
2024-01-27,Nuclear,9.39
2024-01-27,Other,2.12
2024-01-27,Solar,24.06
2024-01-27,Wind_Offshore,11.86
2024-01-27,Wind_Onshore,43.59
2024-01-28,Biomass,7.55
2024-01-28,Coal_Hard_Coal,11.88
2024-01-28,Coal_Lignite,15.87
2024-01-28,Gas,12.8
2024-01-28,Hydro,4.63
2024-01-28,Nuclear,9.22
2024-01-28,Other,1.99
2024-01-28,Solar,23.86
2024-01-28,Wind_Offshore,13.1
2024-01-28,Wind_Onshore,40.15
2024-01-29,Biomass,7.67
2024-01-29,Coal_Hard_Coal,11.65
2024-01-29,Coal_Lignite,17.5
2024-01-29,Gas,12.66
2024-01-29,Hydro,5.41
2024-01-29,Nuclear,10.19
2024-01-29,Other,1.83
2024-01-29,Solar,23.11
2024-01-29,Wind_Offshore,13.66
2024-01-29,Wind_Onshore,44.22
2024-01-30,Biomass,7.81
2024-01-30,Coal_Hard_Coal,12.75
2024-01-30,Coal_Lignite,15.44
2024-01-30,Gas,11.08
2024-01-30,Hydro,5.4
2024-01-30,Nuclear,10.24
2024-01-30,Other,1.98
2024-01-30,Solar,26.01
2024-01-30,Wind_Offshore,12.01
2024-01-30,Wind_Onshore,40.92
2024-01-31,Biomass,7.48
2024-01-31,Coal_Hard_Coal,11.96
2024-01-31,Coal_Lignite,16.04
2024-01-31,Gas,12.94
2024-01-31,Hydro,5.02
2024-01-31,Nuclear,9.27
2024-01-31,Other,2.06
2024-01-31,Solar,24.8
2024-01-31,Wind_Offshore,13.46
2024-01-31,Wind_Onshore,37.6
2024-02-01,Biomass,7.5
2024-02-01,Coal_Hard_Coal,11.98
2024-02-01,Coal_Lignite,16.09
2024-02-01,Gas,11.36
2024-02-01,Hydro,5.39
2024-02-01,Nuclear,9.23
2024-02-01,Other,2.16
2024-02-01,Solar,23.37
2024-02-01,Wind_Offshore,12.02
2024-02-01,Wind_Onshore,43.37
2024-02-02,Biomass,7.98
2024-02-02,Coal_Hard_Coal,11.42
2024-02-02,Coal_Lignite,15.93
2024-02-02,Gas,11.33
2024-02-02,Hydro,4.97
2024-02-02,Nuclear,9.97
2024-02-02,Other,2.12
2024-02-02,Solar,22.62
2024-02-02,Wind_Offshore,13.49
2024-02-02,Wind_Onshore,44.55
2024-02-03,Biomass,7.73
2024-02-03,Coal_Hard_Coal,12.85
2024-02-03,Coal_Lignite,15.82
2024-02-03,Gas,12.2
2024-02-03,Hydro,4.65
2024-02-03,Nuclear,9.33
2024-02-03,Other,1.87
2024-02-03,Solar,24.53
2024-02-03,Wind_Offshore,12.36
2024-02-03,Wind_Onshore,42.38
2024-02-04,Biomass,7.22
2024-02-04,Coal_Hard_Coal,11.49
2024-02-04,Coal_Lignite,17.27
2024-02-04,Gas,11.84
2024-02-04,Hydro,4.59
2024-02-04,Nuclear,10.03
2024-02-04,Other,1.87
2024-02-04,Solar,23.13
2024-02-04,Wind_Offshore,12.19
2024-02-04,Wind_Onshore,42.52
2024-02-05,Biomass,8.17
2024-02-05,Coal_Hard_Coal,11.73
2024-02-05,Coal_Lignite,16.56
2024-02-05,Gas,12.73
2024-02-05,Hydro,5.2
2024-02-05,Nuclear,9.19
2024-02-05,Other,1.83
2024-02-05,Solar,24.07
2024-02-05,Wind_Offshore,14.37
2024-02-05,Wind_Onshore,37.56
2024-02-06,Biomass,8.1
2024-02-06,Coal_Hard_Coal,11.35
2024-02-06,Coal_Lignite,15.61
2024-02-06,Gas,12.85
2024-02-06,Hydro,4.55
2024-02-06,Nuclear,9.06
2024-02-06,Other,1.94
2024-02-06,Solar,22.56
2024-02-06,Wind_Offshore,12.74
2024-02-06,Wind_Onshore,44.36
2024-02-07,Biomass,8.45
2024-02-07,Coal_Hard_Coal,12.97
2024-02-07,Coal_Lignite,14.35
2024-02-07,Gas,12.35
2024-02-07,Hydro,4.71
2024-02-07,Nuclear,9.6
2024-02-07,Other,2.05
2024-02-07,Solar,25.89
2024-02-07,Wind_Offshore,14.26
2024-02-07,Wind_Onshore,39.26
2024-02-08,Biomass,8.63
2024-02-08,Coal_Hard_Coal,11.2
2024-02-08,Coal_Lignite,16.26
2024-02-08,Gas,12.11
2024-02-08,Hydro,4.65
2024-02-08,Nuclear,9.94
2024-02-08,Other,1.94
2024-02-08,Solar,24.05
2024-02-08,Wind_Offshore,13.72
2024-02-08,Wind_Onshore,45.88
2024-02-09,Biomass,8.76
2024-02-09,Coal_Hard_Coal,10.76
2024-02-09,Coal_Lignite,15.54
2024-02-09,Gas,11.18
2024-02-09,Hydro,4.61
2024-02-09,Nuclear,10.16
2024-02-09,Other,1.82
2024-02-09,Solar,25.78
2024-02-09,Wind_Offshore,13.02
2024-02-09,Wind_Onshore,44.64
2024-02-10,Biomass,7.56
2024-02-10,Coal_Hard_Coal,12.7
2024-02-10,Coal_Lignite,14.83
2024-02-10,Gas,12.04
2024-02-10,Hydro,4.6
2024-02-10,Nuclear,10.9
2024-02-10,Other,1.99
2024-02-10,Solar,23.65
2024-02-10,Wind_Offshore,13.14
2024-02-10,Wind_Onshore,39.43
2024-02-11,Biomass,7.99
2024-02-11,Coal_Hard_Coal,12.12
2024-02-11,Coal_Lignite,15.3
2024-02-11,Gas,11.94
2024-02-11,Hydro,5.25
2024-02-11,Nuclear,10.82
2024-02-11,Other,2.1
2024-02-11,Solar,24.35
2024-02-11,Wind_Offshore,12.28
2024-02-11,Wind_Onshore,38.41
2024-02-12,Biomass,8.38
2024-02-12,Coal_Hard_Coal,12.22
2024-02-12,Coal_Lignite,15.53
2024-02-12,Gas,11.45
2024-02-12,Hydro,4.83
2024-02-12,Nuclear,10.7
2024-02-12,Other,1.84
2024-02-12,Solar,27.09
2024-02-12,Wind_Offshore,13.71
2024-02-12,Wind_Onshore,40.29
2024-02-13,Biomass,8.79
2024-02-13,Coal_Hard_Coal,11.97
2024-02-13,Coal_Lignite,15.99
2024-02-13,Gas,11.96
2024-02-13,Hydro,5.34
2024-02-13,Nuclear,10.98
2024-02-13,Other,2.03
2024-02-13,Solar,23.16
2024-02-13,Wind_Offshore,14.69
2024-02-13,Wind_Onshore,42.16
2024-02-14,Biomass,8.08
2024-02-14,Coal_Hard_Coal,12.16
2024-02-14,Coal_Lignite,15.04
2024-02-14,Gas,11.63
2024-02-14,Hydro,4.79
2024-02-14,Nuclear,9.72
2024-02-14,Other,1.92
2024-02-14,Solar,24.03
2024-02-14,Wind_Offshore,14.96
2024-02-14,Wind_Onshore,45.06
2024-02-15,Biomass,7.43
2024-02-15,Coal_Hard_Coal,11.15
2024-02-15,Coal_Lignite,14.38
2024-02-15,Gas,11.69
2024-02-15,Hydro,4.99
2024-02-15,Nuclear,10.24
2024-02-15,Other,2.17
2024-02-15,Solar,26.75
2024-02-15,Wind_Offshore,13.61
2024-02-15,Wind_Onshore,43.38
2024-02-16,Biomass,8.45
2024-02-16,Coal_Hard_Coal,11
2024-02-16,Coal_Lignite,16.19
2024-02-16,Gas,12.12
2024-02-16,Hydro,4.83
2024-02-16,Nuclear,9.95
2024-02-16,Other,1.86
2024-02-16,Solar,25.61
2024-02-16,Wind_Offshore,14.82
2024-02-16,Wind_Onshore,45.58
2024-02-17,Biomass,8.69
2024-02-17,Coal_Hard_Coal,11.2
2024-02-17,Coal_Lignite,14.5
2024-02-17,Gas,11.79
2024-02-17,Hydro,5.4
2024-02-17,Nuclear,9.94
2024-02-17,Other,1.81
2024-02-17,Solar,26.11
2024-02-17,Wind_Offshore,13.42
2024-02-17,Wind_Onshore,39.42
2024-02-18,Biomass,8.73
2024-02-18,Coal_Hard_Coal,12.19
2024-02-18,Coal_Lignite,16.6
2024-02-18,Gas,12.96
2024-02-18,Hydro,4.81
2024-02-18,Nuclear,10.16
2024-02-18,Other,2.11
2024-02-18,Solar,25.17
2024-02-18,Wind_Offshore,13.45
2024-02-18,Wind_Onshore,46.7
2024-02-19,Biomass,8.03
2024-02-19,Coal_Hard_Coal,12.46
2024-02-19,Coal_Lignite,15.22
2024-02-19,Gas,11.16
2024-02-19,Hydro,5.23
2024-02-19,Nuclear,10.39
2024-02-19,Other,1.81
2024-02-19,Solar,28.47
2024-02-19,Wind_Offshore,12.84
2024-02-19,Wind_Onshore,47.27
2024-02-20,Biomass,8.61
2024-02-20,Coal_Hard_Coal,12.62
2024-02-20,Coal_Lignite,14.35
2024-02-20,Gas,12.93
2024-02-20,Hydro,4.73
2024-02-20,Nuclear,9.3
2024-02-20,Other,1.84
2024-02-20,Solar,26.63
2024-02-20,Wind_Offshore,14.87
2024-02-20,Wind_Onshore,39.19
2024-02-21,Biomass,7.31
2024-02-21,Coal_Hard_Coal,10.71
2024-02-21,Coal_Lignite,16.99
2024-02-21,Gas,12.32
2024-02-21,Hydro,5.48
2024-02-21,Nuclear,10.85
2024-02-21,Other,1.99
2024-02-21,Solar,28.46
2024-02-21,Wind_Offshore,14.5
2024-02-21,Wind_Onshore,44.84
2024-02-22,Biomass,8.52
2024-02-22,Coal_Hard_Coal,11.19
2024-02-22,Coal_Lignite,15.54
2024-02-22,Gas,12.14
2024-02-22,Hydro,5.41
2024-02-22,Nuclear,9.1
2024-02-22,Other,2.15
2024-02-22,Solar,28.58
2024-02-22,Wind_Offshore,13.9
2024-02-22,Wind_Onshore,39.71
2024-02-23,Biomass,7.39
2024-02-23,Coal_Hard_Coal,12.01
2024-02-23,Coal_Lignite,16.41
2024-02-23,Gas,10.97
2024-02-23,Hydro,5.23
2024-02-23,Nuclear,9.77
2024-02-23,Other,1.82
2024-02-23,Solar,25.59
2024-02-23,Wind_Offshore,13.86
2024-02-23,Wind_Onshore,39.57
2024-02-24,Biomass,7.62
2024-02-24,Coal_Hard_Coal,12.66
2024-02-24,Coal_Lignite,16.79
2024-02-24,Gas,11.53
2024-02-24,Hydro,4.59
2024-02-24,Nuclear,9.77
2024-02-24,Other,2.18
2024-02-24,Solar,23.8
2024-02-24,Wind_Offshore,14.93
2024-02-24,Wind_Onshore,47.75
2024-02-25,Biomass,8.51
2024-02-25,Coal_Hard_Coal,12.4
2024-02-25,Coal_Lignite,16.15
2024-02-25,Gas,12.24
2024-02-25,Hydro,5.5
2024-02-25,Nuclear,9.17
2024-02-25,Other,2.07
2024-02-25,Solar,28.29
2024-02-25,Wind_Offshore,13.33
2024-02-25,Wind_Onshore,41.93
2024-02-26,Biomass,8.61
2024-02-26,Coal_Hard_Coal,11.67
2024-02-26,Coal_Lignite,15.75
2024-02-26,Gas,12.39
2024-02-26,Hydro,4.81
2024-02-26,Nuclear,10.76
2024-02-26,Other,2.03
2024-02-26,Solar,27.15
2024-02-26,Wind_Offshore,14.15
2024-02-26,Wind_Onshore,40.42
2024-02-27,Biomass,8.77
2024-02-27,Coal_Hard_Coal,11.31
2024-02-27,Coal_Lignite,17.07
2024-02-27,Gas,12.58
2024-02-27,Hydro,4.9
2024-02-27,Nuclear,9.34
2024-02-27,Other,1.86
2024-02-27,Solar,28.74
2024-02-27,Wind_Offshore,15.58
2024-02-27,Wind_Onshore,48.7
2024-02-28,Biomass,8.58
2024-02-28,Coal_Hard_Coal,12.1
2024-02-28,Coal_Lignite,15.55
2024-02-28,Gas,13.01
2024-02-28,Hydro,4.63
2024-02-28,Nuclear,9.18
2024-02-28,Other,2.1
2024-02-28,Solar,27.05
2024-02-28,Wind_Offshore,15.35
2024-02-28,Wind_Onshore,42.55
2024-02-29,Biomass,8.02
2024-02-29,Coal_Hard_Coal,11.46
2024-02-29,Coal_Lignite,14.82
2024-02-29,Gas,11.14
2024-02-29,Hydro,5.21
2024-02-29,Nuclear,9.74
2024-02-29,Other,1.99
2024-02-29,Solar,27.92
2024-02-29,Wind_Offshore,13.16
2024-02-29,Wind_Onshore,40.41
2024-03-01,Biomass,7.22
2024-03-01,Coal_Hard_Coal,12.08
2024-03-01,Coal_Lignite,17.15
2024-03-01,Gas,10.81
2024-03-01,Hydro,4.72
2024-03-01,Nuclear,10.07
2024-03-01,Other,2.12
2024-03-01,Solar,25.66
2024-03-01,Wind_Offshore,13.7
2024-03-01,Wind_Onshore,44.58
2024-03-02,Biomass,7.75
2024-03-02,Coal_Hard_Coal,12.33
2024-03-02,Coal_Lignite,16.85
2024-03-02,Gas,12.5
2024-03-02,Hydro,5.43
2024-03-02,Nuclear,10.4
2024-03-02,Other,1.93
2024-03-02,Solar,25.24
2024-03-02,Wind_Offshore,13.93
2024-03-02,Wind_Onshore,42.73
2024-03-03,Biomass,7.9
2024-03-03,Coal_Hard_Coal,11.77
2024-03-03,Coal_Lignite,14.25
2024-03-03,Gas,12.35
2024-03-03,Hydro,4.71
2024-03-03,Nuclear,9.8
2024-03-03,Other,2.13
2024-03-03,Solar,25.33
2024-03-03,Wind_Offshore,13.87
2024-03-03,Wind_Onshore,45.41
2024-03-04,Biomass,7.38
2024-03-04,Coal_Hard_Coal,12.89
2024-03-04,Coal_Lignite,17.19
2024-03-04,Gas,12.47
2024-03-04,Hydro,4.62
2024-03-04,Nuclear,9.2
2024-03-04,Other,1.99
2024-03-04,Solar,26.62
2024-03-04,Wind_Offshore,12.97
2024-03-04,Wind_Onshore,40.74
2024-03-05,Biomass,7.74
2024-03-05,Coal_Hard_Coal,11.57
2024-03-05,Coal_Lignite,16.98
2024-03-05,Gas,12.97
2024-03-05,Hydro,4.8
2024-03-05,Nuclear,10.48
2024-03-05,Other,2.09
2024-03-05,Solar,26.44
2024-03-05,Wind_Offshore,15.13
2024-03-05,Wind_Onshore,49.05
2024-03-06,Biomass,7.8
2024-03-06,Coal_Hard_Coal,11.41
2024-03-06,Coal_Lignite,14.85
2024-03-06,Gas,11.03
2024-03-06,Hydro,4.62
2024-03-06,Nuclear,9.07
2024-03-06,Other,1.9
2024-03-06,Solar,26.65
2024-03-06,Wind_Offshore,13.55
2024-03-06,Wind_Onshore,41.23
2024-03-07,Biomass,7.34
2024-03-07,Coal_Hard_Coal,13.04
2024-03-07,Coal_Lignite,14.3
2024-03-07,Gas,11.93
2024-03-07,Hydro,5.31
2024-03-07,Nuclear,9.06
2024-03-07,Other,1.87
2024-03-07,Solar,24.55
2024-03-07,Wind_Offshore,14.65
2024-03-07,Wind_Onshore,45.22
2024-03-08,Biomass,8.65
2024-03-08,Coal_Hard_Coal,12.08
2024-03-08,Coal_Lignite,15.51
2024-03-08,Gas,13.08
2024-03-08,Hydro,4.71
2024-03-08,Nuclear,10.92
2024-03-08,Other,1.83
2024-03-08,Solar,26.53
2024-03-08,Wind_Offshore,13.58
2024-03-08,Wind_Onshore,48.59
2024-03-09,Biomass,7.5
2024-03-09,Coal_Hard_Coal,12.58
2024-03-09,Coal_Lignite,14.31
2024-03-09,Gas,11.99
2024-03-09,Hydro,4.53
2024-03-09,Nuclear,10.42
2024-03-09,Other,1.82
2024-03-09,Solar,25.83
2024-03-09,Wind_Offshore,15.62
2024-03-09,Wind_Onshore,43.82
2024-03-10,Biomass,7.94
2024-03-10,Coal_Hard_Coal,12.83
2024-03-10,Coal_Lignite,15.73
2024-03-10,Gas,12.36
2024-03-10,Hydro,5.32
2024-03-10,Nuclear,9.42
2024-03-10,Other,2.17
2024-03-10,Solar,28.86
2024-03-10,Wind_Offshore,15.27
2024-03-10,Wind_Onshore,48.64
2024-03-11,Biomass,8.25
2024-03-11,Coal_Hard_Coal,11.56
2024-03-11,Coal_Lignite,14.71
2024-03-11,Gas,12.94
2024-03-11,Hydro,5.16
2024-03-11,Nuclear,10.37
2024-03-11,Other,1.95
2024-03-11,Solar,25.73
2024-03-11,Wind_Offshore,13.23
2024-03-11,Wind_Onshore,43.45
2024-03-12,Biomass,8.35
2024-03-12,Coal_Hard_Coal,12.61
2024-03-12,Coal_Lignite,14.43
2024-03-12,Gas,12.08
2024-03-12,Hydro,5.13
2024-03-12,Nuclear,9.47
2024-03-12,Other,1.93
2024-03-12,Solar,24.95
2024-03-12,Wind_Offshore,15.75
2024-03-12,Wind_Onshore,47.2
2024-03-13,Biomass,7.55
2024-03-13,Coal_Hard_Coal,12.56
2024-03-13,Coal_Lignite,16.6
2024-03-13,Gas,12.81
2024-03-13,Hydro,5.16
2024-03-13,Nuclear,9.67
2024-03-13,Other,1.83
2024-03-13,Solar,24.85
2024-03-13,Wind_Offshore,13.67
2024-03-13,Wind_Onshore,43.2
2024-03-14,Biomass,7.87
2024-03-14,Coal_Hard_Coal,10.77
2024-03-14,Coal_Lignite,16.23
2024-03-14,Gas,12.81
2024-03-14,Hydro,4.75
2024-03-14,Nuclear,10.13
2024-03-14,Other,2
2024-03-14,Solar,27.81
2024-03-14,Wind_Offshore,13.64
2024-03-14,Wind_Onshore,43.02
2024-03-15,Biomass,7.32
2024-03-15,Coal_Hard_Coal,11.51
2024-03-15,Coal_Lignite,14.86
2024-03-15,Gas,12.86
2024-03-15,Hydro,5.49
2024-03-15,Nuclear,9.78
2024-03-15,Other,2.05
2024-03-15,Solar,27.02
2024-03-15,Wind_Offshore,15.45
2024-03-15,Wind_Onshore,44.52
2024-03-16,Biomass,7.78
2024-03-16,Coal_Hard_Coal,10.88
2024-03-16,Coal_Lignite,14.46
2024-03-16,Gas,11.22
2024-03-16,Hydro,4.75
2024-03-16,Nuclear,10.06
2024-03-16,Other,2.04
2024-03-16,Solar,24.9
2024-03-16,Wind_Offshore,14.13
2024-03-16,Wind_Onshore,42.03
2024-03-17,Biomass,7.83
2024-03-17,Coal_Hard_Coal,11.48
2024-03-17,Coal_Lignite,16
2024-03-17,Gas,11.24
2024-03-17,Hydro,4.99
2024-03-17,Nuclear,9.56
2024-03-17,Other,2.19
2024-03-17,Solar,29.64
2024-03-17,Wind_Offshore,14.12
2024-03-17,Wind_Onshore,42.36
2024-03-18,Biomass,7.85
2024-03-18,Coal_Hard_Coal,10.87
2024-03-18,Coal_Lignite,15.65
2024-03-18,Gas,11.66
2024-03-18,Hydro,4.64
2024-03-18,Nuclear,10.21
2024-03-18,Other,1.82
2024-03-18,Solar,26.89
2024-03-18,Wind_Offshore,15.42
2024-03-18,Wind_Onshore,46.12
2024-03-19,Biomass,8.47
2024-03-19,Coal_Hard_Coal,10.89
2024-03-19,Coal_Lignite,16.75
2024-03-19,Gas,11.7
2024-03-19,Hydro,4.61
2024-03-19,Nuclear,9.87
2024-03-19,Other,1.91
2024-03-19,Solar,30.17
2024-03-19,Wind_Offshore,13.4
2024-03-19,Wind_Onshore,48.04
2024-03-20,Biomass,8.19
2024-03-20,Coal_Hard_Coal,11.86
2024-03-20,Coal_Lignite,15.66
2024-03-20,Gas,11.9
2024-03-20,Hydro,5.02
2024-03-20,Nuclear,9.05
2024-03-20,Other,1.88
2024-03-20,Solar,28.64
2024-03-20,Wind_Offshore,14.02
2024-03-20,Wind_Onshore,42.91
2024-03-21,Biomass,7.62
2024-03-21,Coal_Hard_Coal,11.44
2024-03-21,Coal_Lignite,14.98
2024-03-21,Gas,10.83
2024-03-21,Hydro,5.32
2024-03-21,Nuclear,9.23
2024-03-21,Other,1.87
2024-03-21,Solar,29.84
2024-03-21,Wind_Offshore,14.77
2024-03-21,Wind_Onshore,43.01
2024-03-22,Biomass,7.26
2024-03-22,Coal_Hard_Coal,11.28
2024-03-22,Coal_Lignite,14.83
2024-03-22,Gas,11.18
2024-03-22,Hydro,5.14
2024-03-22,Nuclear,10.83
2024-03-22,Other,2.16
2024-03-22,Solar,29.94
2024-03-22,Wind_Offshore,14.35
2024-03-22,Wind_Onshore,43.25
2024-03-23,Biomass,8.2
2024-03-23,Coal_Hard_Coal,11.22
2024-03-23,Coal_Lignite,16.8
2024-03-23,Gas,11.64
2024-03-23,Hydro,5.08
2024-03-23,Nuclear,9.48
2024-03-23,Other,1.9
2024-03-23,Solar,27
2024-03-23,Wind_Offshore,14.85
2024-03-23,Wind_Onshore,47.37
2024-03-24,Biomass,8.36
2024-03-24,Coal_Hard_Coal,11.78
2024-03-24,Coal_Lignite,16
2024-03-24,Gas,10.84
2024-03-24,Hydro,4.78
2024-03-24,Nuclear,9.4
2024-03-24,Other,2.19
2024-03-24,Solar,28.98
2024-03-24,Wind_Offshore,14.96
2024-03-24,Wind_Onshore,49.93
2024-03-25,Biomass,8.15
2024-03-25,Coal_Hard_Coal,12.28
2024-03-25,Coal_Lignite,17.19
2024-03-25,Gas,11.24
2024-03-25,Hydro,5.2
2024-03-25,Nuclear,9.3
2024-03-25,Other,2.17
2024-03-25,Solar,25.92
2024-03-25,Wind_Offshore,14.64
2024-03-25,Wind_Onshore,50.5
2024-03-26,Biomass,8.42
2024-03-26,Coal_Hard_Coal,12.85
2024-03-26,Coal_Lignite,14.31
2024-03-26,Gas,11.2
2024-03-26,Hydro,4.77
2024-03-26,Nuclear,9.18
2024-03-26,Other,2.15
2024-03-26,Solar,27.21
2024-03-26,Wind_Offshore,15.72
2024-03-26,Wind_Onshore,48.13
2024-03-27,Biomass,7.96
2024-03-27,Coal_Hard_Coal,12.68
2024-03-27,Coal_Lignite,14.59
2024-03-27,Gas,12.24
2024-03-27,Hydro,4.57
2024-03-27,Nuclear,10.4
2024-03-27,Other,2.05
2024-03-27,Solar,27.82
2024-03-27,Wind_Offshore,14.87
2024-03-27,Wind_Onshore,48.63
2024-03-28,Biomass,8.62
2024-03-28,Coal_Hard_Coal,11.74
2024-03-28,Coal_Lignite,16.82
2024-03-28,Gas,11.24
2024-03-28,Hydro,4.54
2024-03-28,Nuclear,9.45
2024-03-28,Other,2.12
2024-03-28,Solar,27.12
2024-03-28,Wind_Offshore,14.45
2024-03-28,Wind_Onshore,44.21
2024-03-29,Biomass,8.08
2024-03-29,Coal_Hard_Coal,11.98
2024-03-29,Coal_Lignite,16.36
2024-03-29,Gas,11.21
2024-03-29,Hydro,4.95
2024-03-29,Nuclear,10.16
2024-03-29,Other,1.91
2024-03-29,Solar,28.91
2024-03-29,Wind_Offshore,15.55
2024-03-29,Wind_Onshore,42.81
2024-03-30,Biomass,8.47
2024-03-30,Coal_Hard_Coal,10.96
2024-03-30,Coal_Lignite,16.88
2024-03-30,Gas,11.98
2024-03-30,Hydro,5.23
2024-03-30,Nuclear,10.46
2024-03-30,Other,1.97
2024-03-30,Solar,29.94
2024-03-30,Wind_Offshore,14.37
2024-03-30,Wind_Onshore,46.46
2024-03-31,Biomass,8.36
2024-03-31,Coal_Hard_Coal,11.44
2024-03-31,Coal_Lignite,14.69
2024-03-31,Gas,11.97
